Calendar Date,Date Key,Weekday Desc,Calendar Month,Calendar Month Desc,Calendar Year,Fiscal Variant,Fiscal Variant Desc,Fiscal Year,Fiscal Month,Fiscal Week
26/07/2022,20220726,Tuesday,7,July,2022,Z1,Factory Calendar,2023,1,4
27/07/2022,20220727,Wednesday,7,July,2022,Z1,Factory Calendar,2023,1,4
28/07/2022,20220728,Thursday,7,July,2022,Z1,Factory Calendar,2023,1,4
29/07/2022,20220729,Friday,7,July,2022,Z1,Factory Calendar,2023,1,4
30/07/2022,20220730,Saturday,7,July,2022,Z1,Factory Calendar,2023,1,4
31/07/2022,20220731,Sunday,7,July,2022,Z1,Factory Calendar,2023,1,5
1/08/2022,20220801,Monday,8,August,2022,Z1,Factory Calendar,2023,1,5
2/08/2022,20220802,Tuesday,8,August,2022,Z1,Factory Calendar,2023,1,5
3/08/2022,20220803,Wednesday,8,August,2022,Z1,Factory Calendar,2023,1,5
4/08/2022,20220804,Thursday,8,August,2022,Z1,Factory Calendar,2023,1,5
5/08/2022,20220805,Friday,8,August,2022,Z1,Factory Calendar,2023,1,5
6/08/2022,20220806,Saturday,8,August,2022,Z1,Factory Calendar,2023,1,5
7/08/2022,20220807,Sunday,8,August,2022,Z1,Factory Calendar,2023,2,6
8/08/2022,20220808,Monday,8,August,2022,Z1,Factory Calendar,2023,2,6
9/08/2022,20220809,Tuesday,8,August,2022,Z1,Factory Calendar,2023,2,6
10/08/2022,20220810,Wednesday,8,August,2022,Z1,Factory Calendar,2023,2,6
11/08/2022,20220811,Thursday,8,August,2022,Z1,Factory Calendar,2023,2,6
12/08/2022,20220812,Friday,8,August,2022,Z1,Factory Calendar,2023,2,6
13/08/2022,20220813,Saturday,8,August,2022,Z1,Factory Calendar,2023,2,6
14/08/2022,20220814,Sunday,8,August,2022,Z1,Factory Calendar,2023,2,7
15/08/2022,20220815,Monday,8,August,2022,Z1,Factory Calendar,2023,2,7
16/08/2022,20220816,Tuesday,8,August,2022,Z1,Factory Calendar,2023,2,7
17/08/2022,20220817,Wednesday,8,August,2022,Z1,Factory Calendar,2023,2,7
18/08/2022,20220818,Thursday,8,August,2022,Z1,Factory Calendar,2023,2,7
19/08/2022,20220819,Friday,8,August,2022,Z1,Factory Calendar,2023,2,7
20/08/2022,20220820,Saturday,8,August,2022,Z1,Factory Calendar,2023,2,7
21/08/2022,20220821,Sunday,8,August,2022,Z1,Factory Calendar,2023,2,8
22/08/2022,20220822,Monday,8,August,2022,Z1,Factory Calendar,2023,2,8
23/08/2022,20220823,Tuesday,8,August,2022,Z1,Factory Calendar,2023,2,8
24/08/2022,20220824,Wednesday,8,August,2022,Z1,Factory Calendar,2023,2,8
25/08/2022,20220825,Thursday,8,August,2022,Z1,Factory Calendar,2023,2,8
26/08/2022,20220826,Friday,8,August,2022,Z1,Factory Calendar,2023,2,8
27/08/2022,20220827,Saturday,8,August,2022,Z1,Factory Calendar,2023,2,8
28/08/2022,20220828,Sunday,8,August,2022,Z1,Factory Calendar,2023,2,9
29/08/2022,20220829,Monday,8,August,2022,Z1,Factory Calendar,2023,2,9
30/08/2022,20220830,Tuesday,8,August,2022,Z1,Factory Calendar,2023,2,9
31/08/2022,20220831,Wednesday,8,August,2022,Z1,Factory Calendar,2023,2,9
1/09/2022,20220901,Thursday,9,September,2022,Z1,Factory Calendar,2023,2,9
2/09/2022,20220902,Friday,9,September,2022,Z1,Factory Calendar,2023,2,9
3/09/2022,20220903,Saturday,9,September,2022,Z1,Factory Calendar,2023,2,9
4/09/2022,20220904,Sunday,9,September,2022,Z1,Factory Calendar,2023,3,10
5/09/2022,20220905,Monday,9,September,2022,Z1,Factory Calendar,2023,3,10
6/09/2022,20220906,Tuesday,9,September,2022,Z1,Factory Calendar,2023,3,10
7/09/2022,20220907,Wednesday,9,September,2022,Z1,Factory Calendar,2023,3,10
8/09/2022,20220908,Thursday,9,September,2022,Z1,Factory Calendar,2023,3,10
9/09/2022,20220909,Friday,9,September,2022,Z1,Factory Calendar,2023,3,10
10/09/2022,20220910,Saturday,9,September,2022,Z1,Factory Calendar,2023,3,10
11/09/2022,20220911,Sunday,9,September,2022,Z1,Factory Calendar,2023,3,11
12/09/2022,20220912,Monday,9,September,2022,Z1,Factory Calendar,2023,3,11
13/09/2022,20220913,Tuesday,9,September,2022,Z1,Factory Calendar,2023,3,11
14/09/2022,20220914,Wednesday,9,September,2022,Z1,Factory Calendar,2023,3,11
15/09/2022,20220915,Thursday,9,September,2022,Z1,Factory Calendar,2023,3,11
16/09/2022,20220916,Friday,9,September,2022,Z1,Factory Calendar,2023,3,11
17/09/2022,20220917,Saturday,9,September,2022,Z1,Factory Calendar,2023,3,11
18/09/2022,20220918,Sunday,9,September,2022,Z1,Factory Calendar,2023,3,12
19/09/2022,20220919,Monday,9,September,2022,Z1,Factory Calendar,2023,3,12
20/09/2022,20220920,Tuesday,9,September,2022,Z1,Factory Calendar,2023,3,12
21/09/2022,20220921,Wednesday,9,September,2022,Z1,Factory Calendar,2023,3,12
22/09/2022,20220922,Thursday,9,September,2022,Z1,Factory Calendar,2023,3,12
23/09/2022,20220923,Friday,9,September,2022,Z1,Factory Calendar,2023,3,12
24/09/2022,20220924,Saturday,9,September,2022,Z1,Factory Calendar,2023,3,12
25/09/2022,20220925,Sunday,9,September,2022,Z1,Factory Calendar,2023,3,13
26/09/2022,20220926,Monday,9,September,2022,Z1,Factory Calendar,2023,3,13
27/09/2022,20220927,Tuesday,9,September,2022,Z1,Factory Calendar,2023,3,13
28/09/2022,20220928,Wednesday,9,September,2022,Z1,Factory Calendar,2023,3,13
29/09/2022,20220929,Thursday,9,September,2022,Z1,Factory Calendar,2023,3,13
30/09/2022,20220930,Friday,9,September,2022,Z1,Factory Calendar,2023,3,13
1/10/2022,20221001,Saturday,10,October,2022,Z1,Factory Calendar,2023,3,13
2/10/2022,20221002,Sunday,10,October,2022,Z1,Factory Calendar,2023,4,14
3/10/2022,20221003,Monday,10,October,2022,Z1,Factory Calendar,2023,4,14
4/10/2022,20221004,Tuesday,10,October,2022,Z1,Factory Calendar,2023,4,14
5/10/2022,20221005,Wednesday,10,October,2022,Z1,Factory Calendar,2023,4,14
6/10/2022,20221006,Thursday,10,October,2022,Z1,Factory Calendar,2023,4,14
7/10/2022,20221007,Friday,10,October,2022,Z1,Factory Calendar,2023,4,14
8/10/2022,20221008,Saturday,10,October,2022,Z1,Factory Calendar,2023,4,14
9/10/2022,20221009,Sunday,10,October,2022,Z1,Factory Calendar,2023,4,15
10/10/2022,20221010,Monday,10,October,2022,Z1,Factory Calendar,2023,4,15
11/10/2022,20221011,Tuesday,10,October,2022,Z1,Factory Calendar,2023,4,15
12/10/2022,20221012,Wednesday,10,October,2022,Z1,Factory Calendar,2023,4,15
13/10/2022,20221013,Thursday,10,October,2022,Z1,Factory Calendar,2023,4,15
14/10/2022,20221014,Friday,10,October,2022,Z1,Factory Calendar,2023,4,15
15/10/2022,20221015,Saturday,10,October,2022,Z1,Factory Calendar,2023,4,15
16/10/2022,20221016,Sunday,10,October,2022,Z1,Factory Calendar,2023,4,16
17/10/2022,20221017,Monday,10,October,2022,Z1,Factory Calendar,2023,4,16
18/10/2022,20221018,Tuesday,10,October,2022,Z1,Factory Calendar,2023,4,16
19/10/2022,20221019,Wednesday,10,October,2022,Z1,Factory Calendar,2023,4,16
20/10/2022,20221020,Thursday,10,October,2022,Z1,Factory Calendar,2023,4,16
21/10/2022,20221021,Friday,10,October,2022,Z1,Factory Calendar,2023,4,16
22/10/2022,20221022,Saturday,10,October,2022,Z1,Factory Calendar,2023,4,16
23/10/2022,20221023,Sunday,10,October,2022,Z1,Factory Calendar,2023,4,17
24/10/2022,20221024,Monday,10,October,2022,Z1,Factory Calendar,2023,4,17
25/10/2022,20221025,Tuesday,10,October,2022,Z1,Factory Calendar,2023,4,17
26/10/2022,20221026,Wednesday,10,October,2022,Z1,Factory Calendar,2023,4,17
27/10/2022,20221027,Thursday,10,October,2022,Z1,Factory Calendar,2023,4,17
28/10/2022,20221028,Friday,10,October,2022,Z1,Factory Calendar,2023,4,17
29/10/2022,20221029,Saturday,10,October,2022,Z1,Factory Calendar,2023,4,17
30/10/2022,20221030,Sunday,10,October,2022,Z1,Factory Calendar,2023,4,18
31/10/2022,20221031,Monday,10,October,2022,Z1,Factory Calendar,2023,4,18
1/11/2022,20221101,Tuesday,11,November,2022,Z1,Factory Calendar,2023,4,18
2/11/2022,20221102,Wednesday,11,November,2022,Z1,Factory Calendar,2023,4,18
3/11/2022,20221103,Thursday,11,November,2022,Z1,Factory Calendar,2023,4,18
4/11/2022,20221104,Friday,11,November,2022,Z1,Factory Calendar,2023,4,18
5/11/2022,20221105,Saturday,11,November,2022,Z1,Factory Calendar,2023,4,18
6/11/2022,20221106,Sunday,11,November,2022,Z1,Factory Calendar,2023,5,19
7/11/2022,20221107,Monday,11,November,2022,Z1,Factory Calendar,2023,5,19
8/11/2022,20221108,Tuesday,11,November,2022,Z1,Factory Calendar,2023,5,19
9/11/2022,20221109,Wednesday,11,November,2022,Z1,Factory Calendar,2023,5,19
10/11/2022,20221110,Thursday,11,November,2022,Z1,Factory Calendar,2023,5,19
11/11/2022,20221111,Friday,11,November,2022,Z1,Factory Calendar,2023,5,19
12/11/2022,20221112,Saturday,11,November,2022,Z1,Factory Calendar,2023,5,19
13/11/2022,20221113,Sunday,11,November,2022,Z1,Factory Calendar,2023,5,20
14/11/2022,20221114,Monday,11,November,2022,Z1,Factory Calendar,2023,5,20
15/11/2022,20221115,Tuesday,11,November,2022,Z1,Factory Calendar,2023,5,20
16/11/2022,20221116,Wednesday,11,November,2022,Z1,Factory Calendar,2023,5,20
17/11/2022,20221117,Thursday,11,November,2022,Z1,Factory Calendar,2023,5,20
18/11/2022,20221118,Friday,11,November,2022,Z1,Factory Calendar,2023,5,20
19/11/2022,20221119,Saturday,11,November,2022,Z1,Factory Calendar,2023,5,20
20/11/2022,20221120,Sunday,11,November,2022,Z1,Factory Calendar,2023,5,21
21/11/2022,20221121,Monday,11,November,2022,Z1,Factory Calendar,2023,5,21
22/11/2022,20221122,Tuesday,11,November,2022,Z1,Factory Calendar,2023,5,21
23/11/2022,20221123,Wednesday,11,November,2022,Z1,Factory Calendar,2023,5,21
24/11/2022,20221124,Thursday,11,November,2022,Z1,Factory Calendar,2023,5,21
25/11/2022,20221125,Friday,11,November,2022,Z1,Factory Calendar,2023,5,21
26/11/2022,20221126,Saturday,11,November,2022,Z1,Factory Calendar,2023,5,21
27/11/2022,20221127,Sunday,11,November,2022,Z1,Factory Calendar,2023,5,22
28/11/2022,20221128,Monday,11,November,2022,Z1,Factory Calendar,2023,5,22
29/11/2022,20221129,Tuesday,11,November,2022,Z1,Factory Calendar,2023,5,22
30/11/2022,20221130,Wednesday,11,November,2022,Z1,Factory Calendar,2023,5,22
1/12/2022,20221201,Thursday,12,December,2022,Z1,Factory Calendar,2023,5,22
2/12/2022,20221202,Friday,12,December,2022,Z1,Factory Calendar,2023,5,22
3/12/2022,20221203,Saturday,12,December,2022,Z1,Factory Calendar,2023,5,22
4/12/2022,20221204,Sunday,12,December,2022,Z1,Factory Calendar,2023,6,23
5/12/2022,20221205,Monday,12,December,2022,Z1,Factory Calendar,2023,6,23
6/12/2022,20221206,Tuesday,12,December,2022,Z1,Factory Calendar,2023,6,23
7/12/2022,20221207,Wednesday,12,December,2022,Z1,Factory Calendar,2023,6,23
8/12/2022,20221208,Thursday,12,December,2022,Z1,Factory Calendar,2023,6,23
9/12/2022,20221209,Friday,12,December,2022,Z1,Factory Calendar,2023,6,23
10/12/2022,20221210,Saturday,12,December,2022,Z1,Factory Calendar,2023,6,23
11/12/2022,20221211,Sunday,12,December,2022,Z1,Factory Calendar,2023,6,24
12/12/2022,20221212,Monday,12,December,2022,Z1,Factory Calendar,2023,6,24
13/12/2022,20221213,Tuesday,12,December,2022,Z1,Factory Calendar,2023,6,24
14/12/2022,20221214,Wednesday,12,December,2022,Z1,Factory Calendar,2023,6,24
15/12/2022,20221215,Thursday,12,December,2022,Z1,Factory Calendar,2023,6,24
16/12/2022,20221216,Friday,12,December,2022,Z1,Factory Calendar,2023,6,24
17/12/2022,20221217,Saturday,12,December,2022,Z1,Factory Calendar,2023,6,24
18/12/2022,20221218,Sunday,12,December,2022,Z1,Factory Calendar,2023,6,25
19/12/2022,20221219,Monday,12,December,2022,Z1,Factory Calendar,2023,6,25
20/12/2022,20221220,Tuesday,12,December,2022,Z1,Factory Calendar,2023,6,25
21/12/2022,20221221,Wednesday,12,December,2022,Z1,Factory Calendar,2023,6,25
22/12/2022,20221222,Thursday,12,December,2022,Z1,Factory Calendar,2023,6,25
23/12/2022,20221223,Friday,12,December,2022,Z1,Factory Calendar,2023,6,25
24/12/2022,20221224,Saturday,12,December,2022,Z1,Factory Calendar,2023,6,25
25/12/2022,20221225,Sunday,12,December,2022,Z1,Factory Calendar,2023,6,26
26/12/2022,20221226,Monday,12,December,2022,Z1,Factory Calendar,2023,6,26
27/12/2022,20221227,Tuesday,12,December,2022,Z1,Factory Calendar,2023,6,26
28/12/2022,20221228,Wednesday,12,December,2022,Z1,Factory Calendar,2023,6,26
29/12/2022,20221229,Thursday,12,December,2022,Z1,Factory Calendar,2023,6,26
30/12/2022,20221230,Friday,12,December,2022,Z1,Factory Calendar,2023,6,26
31/12/2022,20221231,Saturday,12,December,2022,Z1,Factory Calendar,2023,6,26
1/01/2023,20230101,Sunday,1,January,2023,Z1,Factory Calendar,2023,7,27
2/01/2023,20230102,Monday,1,January,2023,Z1,Factory Calendar,2023,7,27
3/01/2023,20230103,Tuesday,1,January,2023,Z1,Factory Calendar,2023,7,27
4/01/2023,20230104,Wednesday,1,January,2023,Z1,Factory Calendar,2023,7,27
5/01/2023,20230105,Thursday,1,January,2023,Z1,Factory Calendar,2023,7,27
6/01/2023,20230106,Friday,1,January,2023,Z1,Factory Calendar,2023,7,27
7/01/2023,20230107,Saturday,1,January,2023,Z1,Factory Calendar,2023,7,27
8/01/2023,20230108,Sunday,1,January,2023,Z1,Factory Calendar,2023,7,28
9/01/2023,20230109,Monday,1,January,2023,Z1,Factory Calendar,2023,7,28
10/01/2023,20230110,Tuesday,1,January,2023,Z1,Factory Calendar,2023,7,28
11/01/2023,20230111,Wednesday,1,January,2023,Z1,Factory Calendar,2023,7,28
12/01/2023,20230112,Thursday,1,January,2023,Z1,Factory Calendar,2023,7,28
13/01/2023,20230113,Friday,1,January,2023,Z1,Factory Calendar,2023,7,28
14/01/2023,20230114,Saturday,1,January,2023,Z1,Factory Calendar,2023,7,28
15/01/2023,20230115,Sunday,1,January,2023,Z1,Factory Calendar,2023,7,29
16/01/2023,20230116,Monday,1,January,2023,Z1,Factory Calendar,2023,7,29
17/01/2023,20230117,Tuesday,1,January,2023,Z1,Factory Calendar,2023,7,29
18/01/2023,20230118,Wednesday,1,January,2023,Z1,Factory Calendar,2023,7,29
19/01/2023,20230119,Thursday,1,January,2023,Z1,Factory Calendar,2023,7,29
20/01/2023,20230120,Friday,1,January,2023,Z1,Factory Calendar,2023,7,29
21/01/2023,20230121,Saturday,1,January,2023,Z1,Factory Calendar,2023,7,29
22/01/2023,20230122,Sunday,1,January,2023,Z1,Factory Calendar,2023,7,30
23/01/2023,20230123,Monday,1,January,2023,Z1,Factory Calendar,2023,7,30
24/01/2023,20230124,Tuesday,1,January,2023,Z1,Factory Calendar,2023,7,30
25/01/2023,20230125,Wednesday,1,January,2023,Z1,Factory Calendar,2023,7,30
26/01/2023,20230126,Thursday,1,January,2023,Z1,Factory Calendar,2023,7,30
27/01/2023,20230127,Friday,1,January,2023,Z1,Factory Calendar,2023,7,30
28/01/2023,20230128,Saturday,1,January,2023,Z1,Factory Calendar,2023,7,30
29/01/2023,20230129,Sunday,1,January,2023,Z1,Factory Calendar,2023,7,31
30/01/2023,20230130,Monday,1,January,2023,Z1,Factory Calendar,2023,7,31
31/01/2023,20230131,Tuesday,1,January,2023,Z1,Factory Calendar,2023,7,31
1/02/2023,20230201,Wednesday,2,February,2023,Z1,Factory Calendar,2023,7,31
2/02/2023,20230202,Thursday,2,February,2023,Z1,Factory Calendar,2023,7,31
3/02/2023,20230203,Friday,2,February,2023,Z1,Factory Calendar,2023,7,31
4/02/2023,20230204,Saturday,2,February,2023,Z1,Factory Calendar,2023,7,31
5/02/2023,20230205,Sunday,2,February,2023,Z1,Factory Calendar,2023,8,32
6/02/2023,20230206,Monday,2,February,2023,Z1,Factory Calendar,2023,8,32
7/02/2023,20230207,Tuesday,2,February,2023,Z1,Factory Calendar,2023,8,32
8/02/2023,20230208,Wednesday,2,February,2023,Z1,Factory Calendar,2023,8,32
9/02/2023,20230209,Thursday,2,February,2023,Z1,Factory Calendar,2023,8,32
10/02/2023,20230210,Friday,2,February,2023,Z1,Factory Calendar,2023,8,32
11/02/2023,20230211,Saturday,2,February,2023,Z1,Factory Calendar,2023,8,32
12/02/2023,20230212,Sunday,2,February,2023,Z1,Factory Calendar,2023,8,33
13/02/2023,20230213,Monday,2,February,2023,Z1,Factory Calendar,2023,8,33
14/02/2023,20230214,Tuesday,2,February,2023,Z1,Factory Calendar,2023,8,33
15/02/2023,20230215,Wednesday,2,February,2023,Z1,Factory Calendar,2023,8,33
16/02/2023,20230216,Thursday,2,February,2023,Z1,Factory Calendar,2023,8,33
17/02/2023,20230217,Friday,2,February,2023,Z1,Factory Calendar,2023,8,33
18/02/2023,20230218,Saturday,2,February,2023,Z1,Factory Calendar,2023,8,33
19/02/2023,20230219,Sunday,2,February,2023,Z1,Factory Calendar,2023,8,34
20/02/2023,20230220,Monday,2,February,2023,Z1,Factory Calendar,2023,8,34
21/02/2023,20230221,Tuesday,2,February,2023,Z1,Factory Calendar,2023,8,34
22/02/2023,20230222,Wednesday,2,February,2023,Z1,Factory Calendar,2023,8,34
23/02/2023,20230223,Thursday,2,February,2023,Z1,Factory Calendar,2023,8,34
24/02/2023,20230224,Friday,2,February,2023,Z1,Factory Calendar,2023,8,34
25/02/2023,20230225,Saturday,2,February,2023,Z1,Factory Calendar,2023,8,34
26/02/2023,20230226,Sunday,2,February,2023,Z1,Factory Calendar,2023,8,35
27/02/2023,20230227,Monday,2,February,2023,Z1,Factory Calendar,2023,8,35
28/02/2023,20230228,Tuesday,2,February,2023,Z1,Factory Calendar,2023,8,35
1/03/2023,20230301,Wednesday,3,March,2023,Z1,Factory Calendar,2023,8,35
2/03/2023,20230302,Thursday,3,March,2023,Z1,Factory Calendar,2023,8,35
3/03/2023,20230303,Friday,3,March,2023,Z1,Factory Calendar,2023,8,35
4/03/2023,20230304,Saturday,3,March,2023,Z1,Factory Calendar,2023,8,35
5/03/2023,20230305,Sunday,3,March,2023,Z1,Factory Calendar,2023,9,36
6/03/2023,20230306,Monday,3,March,2023,Z1,Factory Calendar,2023,9,36
7/03/2023,20230307,Tuesday,3,March,2023,Z1,Factory Calendar,2023,9,36
8/03/2023,20230308,Wednesday,3,March,2023,Z1,Factory Calendar,2023,9,36
9/03/2023,20230309,Thursday,3,March,2023,Z1,Factory Calendar,2023,9,36
10/03/2023,20230310,Friday,3,March,2023,Z1,Factory Calendar,2023,9,36
11/03/2023,20230311,Saturday,3,March,2023,Z1,Factory Calendar,2023,9,36
12/03/2023,20230312,Sunday,3,March,2023,Z1,Factory Calendar,2023,9,37
13/03/2023,20230313,Monday,3,March,2023,Z1,Factory Calendar,2023,9,37
14/03/2023,20230314,Tuesday,3,March,2023,Z1,Factory Calendar,2023,9,37
15/03/2023,20230315,Wednesday,3,March,2023,Z1,Factory Calendar,2023,9,37
16/03/2023,20230316,Thursday,3,March,2023,Z1,Factory Calendar,2023,9,37
17/03/2023,20230317,Friday,3,March,2023,Z1,Factory Calendar,2023,9,37
18/03/2023,20230318,Saturday,3,March,2023,Z1,Factory Calendar,2023,9,37
19/03/2023,20230319,Sunday,3,March,2023,Z1,Factory Calendar,2023,9,38
20/03/2023,20230320,Monday,3,March,2023,Z1,Factory Calendar,2023,9,38
21/03/2023,20230321,Tuesday,3,March,2023,Z1,Factory Calendar,2023,9,38
22/03/2023,20230322,Wednesday,3,March,2023,Z1,Factory Calendar,2023,9,38
23/03/2023,20230323,Thursday,3,March,2023,Z1,Factory Calendar,2023,9,38
24/03/2023,20230324,Friday,3,March,2023,Z1,Factory Calendar,2023,9,38
25/03/2023,20230325,Saturday,3,March,2023,Z1,Factory Calendar,2023,9,38
26/03/2023,20230326,Sunday,3,March,2023,Z1,Factory Calendar,2023,9,39
27/03/2023,20230327,Monday,3,March,2023,Z1,Factory Calendar,2023,9,39
28/03/2023,20230328,Tuesday,3,March,2023,Z1,Factory Calendar,2023,9,39
29/03/2023,20230329,Wednesday,3,March,2023,Z1,Factory Calendar,2023,9,39
30/03/2023,20230330,Thursday,3,March,2023,Z1,Factory Calendar,2023,9,39
31/03/2023,20230331,Friday,3,March,2023,Z1,Factory Calendar,2023,9,39
1/04/2023,20230401,Saturday,4,April,2023,Z1,Factory Calendar,2023,9,39
2/04/2023,20230402,Sunday,4,April,2023,Z1,Factory Calendar,2023,10,40
3/04/2023,20230403,Monday,4,April,2023,Z1,Factory Calendar,2023,10,40
4/04/2023,20230404,Tuesday,4,April,2023,Z1,Factory Calendar,2023,10,40
5/04/2023,20230405,Wednesday,4,April,2023,Z1,Factory Calendar,2023,10,40
6/04/2023,20230406,Thursday,4,April,2023,Z1,Factory Calendar,2023,10,40
7/04/2023,20230407,Friday,4,April,2023,Z1,Factory Calendar,2023,10,40
8/04/2023,20230408,Saturday,4,April,2023,Z1,Factory Calendar,2023,10,40
9/04/2023,20230409,Sunday,4,April,2023,Z1,Factory Calendar,2023,10,41
10/04/2023,20230410,Monday,4,April,2023,Z1,Factory Calendar,2023,10,41
11/04/2023,20230411,Tuesday,4,April,2023,Z1,Factory Calendar,2023,10,41
12/04/2023,20230412,Wednesday,4,April,2023,Z1,Factory Calendar,2023,10,41
13/04/2023,20230413,Thursday,4,April,2023,Z1,Factory Calendar,2023,10,41
14/04/2023,20230414,Friday,4,April,2023,Z1,Factory Calendar,2023,10,41
15/04/2023,20230415,Saturday,4,April,2023,Z1,Factory Calendar,2023,10,41
16/04/2023,20230416,Sunday,4,April,2023,Z1,Factory Calendar,2023,10,42
17/04/2023,20230417,Monday,4,April,2023,Z1,Factory Calendar,2023,10,42
18/04/2023,20230418,Tuesday,4,April,2023,Z1,Factory Calendar,2023,10,42
19/04/2023,20230419,Wednesday,4,April,2023,Z1,Factory Calendar,2023,10,42
20/04/2023,20230420,Thursday,4,April,2023,Z1,Factory Calendar,2023,10,42
21/04/2023,20230421,Friday,4,April,2023,Z1,Factory Calendar,2023,10,42
22/04/2023,20230422,Saturday,4,April,2023,Z1,Factory Calendar,2023,10,42
23/04/2023,20230423,Sunday,4,April,2023,Z1,Factory Calendar,2023,10,43
24/04/2023,20230424,Monday,4,April,2023,Z1,Factory Calendar,2023,10,43
25/04/2023,20230425,Tuesday,4,April,2023,Z1,Factory Calendar,2023,10,43
26/04/2023,20230426,Wednesday,4,April,2023,Z1,Factory Calendar,2023,10,43
27/04/2023,20230427,Thursday,4,April,2023,Z1,Factory Calendar,2023,10,43
28/04/2023,20230428,Friday,4,April,2023,Z1,Factory Calendar,2023,10,43
29/04/2023,20230429,Saturday,4,April,2023,Z1,Factory Calendar,2023,10,43
30/04/2023,20230430,Sunday,4,April,2023,Z1,Factory Calendar,2023,10,44
1/05/2023,20230501,Monday,5,May,2023,Z1,Factory Calendar,2023,10,44
2/05/2023,20230502,Tuesday,5,May,2023,Z1,Factory Calendar,2023,10,44
3/05/2023,20230503,Wednesday,5,May,2023,Z1,Factory Calendar,2023,10,44
4/05/2023,20230504,Thursday,5,May,2023,Z1,Factory Calendar,2023,10,44
5/05/2023,20230505,Friday,5,May,2023,Z1,Factory Calendar,2023,10,44
6/05/2023,20230506,Saturday,5,May,2023,Z1,Factory Calendar,2023,10,44
7/05/2023,20230507,Sunday,5,May,2023,Z1,Factory Calendar,2023,11,45
8/05/2023,20230508,Monday,5,May,2023,Z1,Factory Calendar,2023,11,45
9/05/2023,20230509,Tuesday,5,May,2023,Z1,Factory Calendar,2023,11,45
10/05/2023,20230510,Wednesday,5,May,2023,Z1,Factory Calendar,2023,11,45
11/05/2023,20230511,Thursday,5,May,2023,Z1,Factory Calendar,2023,11,45
12/05/2023,20230512,Friday,5,May,2023,Z1,Factory Calendar,2023,11,45
13/05/2023,20230513,Saturday,5,May,2023,Z1,Factory Calendar,2023,11,45
14/05/2023,20230514,Sunday,5,May,2023,Z1,Factory Calendar,2023,11,46
15/05/2023,20230515,Monday,5,May,2023,Z1,Factory Calendar,2023,11,46
16/05/2023,20230516,Tuesday,5,May,2023,Z1,Factory Calendar,2023,11,46
17/05/2023,20230517,Wednesday,5,May,2023,Z1,Factory Calendar,2023,11,46
18/05/2023,20230518,Thursday,5,May,2023,Z1,Factory Calendar,2023,11,46
19/05/2023,20230519,Friday,5,May,2023,Z1,Factory Calendar,2023,11,46
20/05/2023,20230520,Saturday,5,May,2023,Z1,Factory Calendar,2023,11,46
21/05/2023,20230521,Sunday,5,May,2023,Z1,Factory Calendar,2023,11,47
22/05/2023,20230522,Monday,5,May,2023,Z1,Factory Calendar,2023,11,47
23/05/2023,20230523,Tuesday,5,May,2023,Z1,Factory Calendar,2023,11,47
24/05/2023,20230524,Wednesday,5,May,2023,Z1,Factory Calendar,2023,11,47
25/05/2023,20230525,Thursday,5,May,2023,Z1,Factory Calendar,2023,11,47
26/05/2023,20230526,Friday,5,May,2023,Z1,Factory Calendar,2023,11,47
27/05/2023,20230527,Saturday,5,May,2023,Z1,Factory Calendar,2023,11,47
28/05/2023,20230528,Sunday,5,May,2023,Z1,Factory Calendar,2023,11,48
29/05/2023,20230529,Monday,5,May,2023,Z1,Factory Calendar,2023,11,48
30/05/2023,20230530,Tuesday,5,May,2023,Z1,Factory Calendar,2023,11,48
31/05/2023,20230531,Wednesday,5,May,2023,Z1,Factory Calendar,2023,11,48
1/06/2023,20230601,Thursday,6,June,2023,Z1,Factory Calendar,2023,11,48
2/06/2023,20230602,Friday,6,June,2023,Z1,Factory Calendar,2023,11,48
3/06/2023,20230603,Saturday,6,June,2023,Z1,Factory Calendar,2023,11,48
4/06/2023,20230604,Sunday,6,June,2023,Z1,Factory Calendar,2023,12,49
5/06/2023,20230605,Monday,6,June,2023,Z1,Factory Calendar,2023,12,49
6/06/2023,20230606,Tuesday,6,June,2023,Z1,Factory Calendar,2023,12,49
7/06/2023,20230607,Wednesday,6,June,2023,Z1,Factory Calendar,2023,12,49
8/06/2023,20230608,Thursday,6,June,2023,Z1,Factory Calendar,2023,12,49
9/06/2023,20230609,Friday,6,June,2023,Z1,Factory Calendar,2023,12,49
10/06/2023,20230610,Saturday,6,June,2023,Z1,Factory Calendar,2023,12,49
11/06/2023,20230611,Sunday,6,June,2023,Z1,Factory Calendar,2023,12,50
12/06/2023,20230612,Monday,6,June,2023,Z1,Factory Calendar,2023,12,50
13/06/2023,20230613,Tuesday,6,June,2023,Z1,Factory Calendar,2023,12,50
14/06/2023,20230614,Wednesday,6,June,2023,Z1,Factory Calendar,2023,12,50
15/06/2023,20230615,Thursday,6,June,2023,Z1,Factory Calendar,2023,12,50
16/06/2023,20230616,Friday,6,June,2023,Z1,Factory Calendar,2023,12,50
17/06/2023,20230617,Saturday,6,June,2023,Z1,Factory Calendar,2023,12,50
18/06/2023,20230618,Sunday,6,June,2023,Z1,Factory Calendar,2023,12,51
19/06/2023,20230619,Monday,6,June,2023,Z1,Factory Calendar,2023,12,51
20/06/2023,20230620,Tuesday,6,June,2023,Z1,Factory Calendar,2023,12,51
21/06/2023,20230621,Wednesday,6,June,2023,Z1,Factory Calendar,2023,12,51
